Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,,,
resultfinal8,2,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.935460993,0.025961893,0.149771278,7.672179556,36.45969756,110.5866366,2154.821108,-2044.234471,1.215237765,23.67935284,-22.46411507,103.0159079,1.132042944,93.15402929,0.982758621,57,0.03030303,1,0.96969697,32,0.017241379,1,0.982758621,0.982758621,0.982758621,0.95245559,0.981974922,0.980520389,0.967032967,0.021145521,0.978854479,0.032967033,0.971916972,0.967032967,0.967967033,0.944464173,0.976606727,0.954791819,0.939252874,0.967032967,0,0,0,0,0,0,31323,142390,40024,96.7032967,33.6996337,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
resultfinal8,2,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.934375,0.027673246,0.142942953,8.177913301,34.79743866,110.5866366,1087.947291,-977.3606539,1.215237765,11.95546473,-10.74022697,101.0237677,1.110151294,91.35259995,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,1,1,0.967032967,0.024625375,0.975374625,0.032967033,0.966779661,0.967032967,0.966756722,0.949773372,0.988684941,0.960279351,0.929924106,0.967032967,0.004,0,0,0,0,0,32131,142390,40024,96.7032967,34.43223443,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
resultfinal8,2,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978552911,0.010502693,0.083771419,3.103723935,20.39296613,110.5866366,6.586132705,104.0005039,1.215237765,0.072375085,1.14286268,107.8473143,1.185135322,97.52291741,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.998171369,0.998143236,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989329511,0.979722719,0.998376623,0.989201183,0.974879227,0.989010989,0.004,0,0,0,0,0,31323,142390,40024,98.9010989,33.33333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
resultfinal8,2,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.002516119,0.004418097,0.743555869,1.075523174,110.5866366,0.497591341,110.0890453,1.215237765,0.005468037,1.209769728,110.0890453,1.209769728,99.55004388,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,31727,142390,40024,100,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,2,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.956912879,0.019398698,0.107680021,5.732644023,26.21317695,110.5866366,9.556765949,101.0298707,1.215237765,0.105019406,1.110218359,104.8997523,1.15274453,94.85753023,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.99738767,0.997910136,0.978021978,0.005311355,0.994688645,0.021978022,0.978428978,0.978021978,0.97807787,0.965709668,0.99766177,0.986399844,0.943193093,0.978021978,0,0,0,0,0,0,30919,142390,40024,98.9010989,34.7985348,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
resultfinal8,2,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.002484593,0.004406683,0.729348321,1.064724097,111.7337764,0.49136973,111.2424067,1.227843697,0.005399667,1.22244403,111.2424067,1.22244403,99.5602317,1,57,0,0,1,34,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,31727,142390,40024,100,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,2,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,818,90,89,1,0,98.88888889,1.111111111,0,0.978448276,0.011902528,0.082401085,3.507715277,19.99723214,109.9297827,5.379341137,104.5504416,1.22144203,0.059770457,1.161671573,106.9262232,1.188069146,97.26774722,0.98245614,56,0,0,1,33,0.01754386,1,1,0.98245614,0.991150442,0.976504158,0.998139288,0.99808114,0.988888889,9.37E-04,0.999062918,0.011111111,0.990277778,0.988888889,0.989210095,0.979656364,0.998353008,0.9890625,0.974827925,0.988888889,0,0,0,0,0,0,30919,142531,39883,100,36.2962963,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
resultfinal8,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.955839058,0.01718891,0.113930012,5.065630253,27.64872452,109.9297827,2148.464221,-2038.534438,1.22144203,23.87182467,-22.65038264,103.3796938,1.148663265,94.04157021,1,57,0.03030303,1,0.96969697,32,0,0,0.982758621,1,0.991304348,0.97620595,1,1,0.977777778,0.023705808,0.976294192,0.022222222,0.977969349,0.977777778,0.977398737,0.963105983,0.977280999,0.971168091,0.958639911,0.977777778,0,0,0,0,0,0,31727,142531,39883,97.77777778,33.7037037,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.957216737,0.015450179,0.121051921,4.535375089,29.24805469,111.7337764,2148.157334,-2036.423557,1.227843697,23.60612455,-22.37828085,105.4895744,1.159226092,94.4115358,1,57,0,0,1,34,0,0,1,1,1,1,1,1,0.978021978,0.00555174,0.99444826,0.021978022,0.978021978,0.978021978,0.978021978,0.972470238,0.982572115,0.962126599,0.940035273,0.978021978,0,0,0,0,0,0,33343,142390,40024,97.8021978,33.33333333,'Number of leaves: 12\nSize of the tree: 23\n',23,12,12
resultfinal8,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.933866279,0.020981933,0.132897762,6.200516704,32.35207896,110.5866366,1081.778214,-971.1915775,1.215237765,11.88767268,-10.67243492,104.1427424,1.144425741,94.17299018,1,58,0.060606061,2,0.939393939,31,0,0,0.966666667,1,0.983050847,0.952932741,0.984848485,0.983050847,0.967032967,0.03954379,0.96045621,0.032967033,0.967765568,0.967032967,0.966779661,0.94275931,0.983310828,0.968428266,0.933397902,0.967032967,0,0,0,0,0,0,31727,142390,40024,97.8021978,33.6996337,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978552911,0.011803135,0.081947691,3.4880264,19.94900539,110.5866366,5.38553868,105.2010979,1.215237765,0.059181744,1.156056021,107.5776244,1.182171697,97.27904537,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.998171369,0.998143236,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989329511,0.979722719,0.998376623,0.989201183,0.974879227,0.989010989,0,0,0,0,0,0,30919,142390,40024,100,36.26373626,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
resultfinal8,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978193146,0.008240338,0.061858883,2.435159693,15.05866948,110.5866366,2.792370334,107.7942663,1.215237765,0.030685388,1.184552377,107.7942663,1.184552377,97.47494777,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,0.004395604,0.995604396,0.010989011,0.989417989,0.989010989,0.988692005,0.986367689,1,1,0.968069666,0.989010989,0,0,0,0,0,0,31323,142390,40024,100,34.06593407,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
resultfinal8,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978389931,0.011861014,0.087734626,3.505130607,21.35775286,110.5866366,5.91029004,104.6763466,1.215237765,0.064948242,1.150289523,107.2984611,1.179103968,97.02660677,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989269554,0.986923339,0.998800467,0.986876219,0.97124183,0.989010989,0,0,0,0,0,0,32939,142390,40024,98.9010989,33.6996337,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
resultfinal8,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978024632,0.011325675,0.090219857,3.346929052,21.96274712,110.5866366,1074.893084,-964.3064474,1.215237765,11.81201191,-10.59677415,105.8968348,1.163701482,95.75916049,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.984848485,0.983050847,0.989010989,0.019314019,0.980685981,0.010989011,0.989197243,0.989010989,0.988635296,0.978800752,0.984848485,0.979053541,0.971509972,0.989010989,0,0,0,0,0,0,31727,142390,40024,98.9010989,33.6996337,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.935855263,0.024861799,0.129553627,7.34708303,31.53799657,110.5866366,1082.720493,-972.1338568,1.215237765,11.8980274,-10.68278964,103.6282511,1.13877199,93.70775192,0.965517241,56,0,0,1,33,0.034482759,2,1,0.965517241,0.98245614,0.954119923,0.988244514,0.992105596,0.967032967,0.00970696,0.99029304,0.032967033,0.968602826,0.967032967,0.967247178,0.944191076,0.991684323,0.981467617,0.93418732,0.967032967,0.004,0,0,0,0,0,30919,142390,40024,97.8021978,34.43223443,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
resultfinal8,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.935945565,0.023691708,0.142714369,7.001301261,34.74179297,110.5866366,3222.339202,-3111.752565,1.215237765,35.4103209,-34.19508313,103.5666762,1.138095343,93.65207169,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.991118077,0.993747632,0.967032967,0.006227106,0.993772894,0.032967033,0.971477411,0.967032967,0.968035609,0.951975723,0.979052998,0.960151552,0.935826939,0.967032967,0.004,0,0,0,0,0,32535,142390,40024,96.7032967,33.6996337,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
resultfinal8,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,818,90,89,1,0,98.88888889,1.111111111,0,0.978448276,0.011902528,0.082401085,3.507715277,19.99723214,109.9297827,5.379341137,104.5504416,1.22144203,0.059770457,1.161671573,106.9262232,1.188069146,97.26774722,0.98245614,56,0,0,1,33,0.01754386,1,1,0.98245614,0.991150442,0.976504158,0.998139288,0.99808114,0.988888889,9.37E-04,0.999062918,0.011111111,0.990277778,0.988888889,0.989210095,0.979656364,0.998353008,0.9890625,0.974827925,0.988888889,0.004,0,0.015625,0,15.625,0,30919,142531,39883,100,36.2962963,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
resultfinal8,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,818,90,89,1,0,98.88888889,1.111111111,0,0.978448276,0.010587637,0.08423493,3.12021252,20.44227271,109.9297827,6.579935162,103.3498476,1.22144203,0.073110391,1.14833164,107.1959131,1.191065701,97.51307645,0.98245614,56,0,0,1,33,0.01754386,1,1,0.98245614,0.991150442,0.976504158,0.998139288,0.99808114,0.988888889,9.37E-04,0.999062918,0.011111111,0.990277778,0.988888889,0.989210095,0.979656364,0.998353008,0.9890625,0.974827925,0.988888889,0.004,0,0,0,0,0,31323,142531,39883,98.88888889,33.33333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
resultfinal8,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.935658732,0.024607688,0.144895251,7.271988915,35.27269795,110.5866366,1085.415119,-974.8284819,1.215237765,11.92763867,-10.7124009,101.8674723,1.119422773,92.11553534,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.998171369,0.998143236,0.967032967,0.006227106,0.993772894,0.032967033,0.96978022,0.967032967,0.96808409,0.953135336,0.98588719,0.959037343,0.91761427,0.967032967,0.004,0,0,0,0,0,32535,142390,40024,96.7032967,33.33333333,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
resultfinal8,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978193146,0.010804441,0.067701862,3.192895462,16.48106009,110.5866366,3.324956961,107.2616797,1.215237765,0.036537989,1.178699776,107.2616797,1.178699776,96.99334652,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,0.004395604,0.995604396,0.010989011,0.989417989,0.989010989,0.988692005,0.986367689,0.999850058,0.998219373,0.968069666,0.989010989,0.004,0,0,0,0,0,31727,142390,40024,100,34.7985348,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.002516119,0.004418097,0.743555869,1.075523174,110.5866366,0.497591341,110.0890453,1.215237765,0.005468037,1.209769728,110.0890453,1.209769728,99.55004388,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.004,0,0.015625,0,15.625,0,31727,142390,40024,100,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978552911,0.011803135,0.081947691,3.4880264,19.94900539,110.5866366,5.38553868,105.2010979,1.215237765,0.059181744,1.156056021,107.5776244,1.182171697,97.27904537,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.998171369,0.998143236,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989329511,0.979722719,0.998376623,0.989201183,0.974879227,0.989010989,0.004,0,0,0,0,0,30919,142390,40024,100,36.26373626,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
resultfinal8,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978024632,0.011325675,0.090219857,3.346929052,21.96274712,110.5866366,1074.893084,-964.3064474,1.215237765,11.81201191,-10.59677415,105.8968348,1.163701482,95.75916049,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.984848485,0.983050847,0.989010989,0.019314019,0.980685981,0.010989011,0.989197243,0.989010989,0.988635296,0.978800752,0.984848485,0.979053541,0.971509972,0.989010989,0.004,0,0,0,0,0,31727,142390,40024,98.9010989,33.6996337,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.936229853,0.024326029,0.146678759,7.188753773,35.70686769,110.5866366,2154.395359,-2043.808722,1.215237765,23.67467427,-22.45943651,103.4416571,1.136721507,93.53902088,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.997648903,0.997683994,0.967032967,0.002747253,0.997252747,0.032967033,0.976923077,0.967032967,0.969454484,0.956059096,0.976502344,0.959748354,0.924944587,0.967032967,0.004,0,0,0,0,0,31323,142390,40024,96.7032967,33.33333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
resultfinal8,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.957297044,0.017136608,0.121125693,5.064158081,29.48633544,110.5866366,2148.49137,-2037.904733,1.215237765,23.60979527,-22.39455751,105.7010006,1.161549457,95.58207378,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.99137931,0.993747632,0.978021978,0.001831502,0.998168498,0.021978022,0.982905983,0.978021978,0.979240091,0.967545702,0.981769513,0.971071663,0.948898835,0.978021978,0.004,0,0.015625,0,15.625,0,31727,142390,40024,97.8021978,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.956707897,0.014728682,0.10552317,4.323580895,25.49606333,111.7337764,1076.626935,-964.893159,1.227843697,11.83106522,-10.60322153,106.8166905,1.173809786,95.59928424,1,57,0.029411765,1,0.970588235,33,0,0,0.982758621,1,0.991304348,0.976654471,0.985294118,0.982758621,0.978021978,0.023058743,0.976941257,0.021978022,0.978211444,0.978021978,0.977647102,0.963625668,0.984693156,0.98147192,0.959114745,0.978021978,0.004,0,0,0,0,0,31323,142390,40024,98.9010989,34.06593407,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
resultfinal8,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,818,90,90,0,0,100,0,0,1,0.0025122,0.004431097,0.740353803,1.075345897,109.9297827,0.49136973,109.438413,1.22144203,0.005459664,1.215982367,109.438413,1.215982367,99.55301492,1,57,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.004,0,0,0,0,0,31727,142531,39883,100,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,818,90,89,1,0,98.88888889,1.111111111,0,0.978448276,0.011902528,0.082401085,3.507715277,19.99723214,109.9297827,5.379341137,104.5504416,1.22144203,0.059770457,1.161671573,106.9262232,1.188069146,97.26774722,0.98245614,56,0,0,1,33,0.01754386,1,1,0.98245614,0.991150442,0.976504158,0.998139288,0.99808114,0.988888889,9.37E-04,0.999062918,0.011111111,0.990277778,0.988888889,0.989210095,0.979656364,0.998353008,0.9890625,0.974827925,0.988888889,0.004,0,0,0,0,0,30919,142531,39883,100,36.2962963,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
resultfinal8,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.002516119,0.004418097,0.743555869,1.075523174,110.5866366,0.497591341,110.0890453,1.215237765,0.005468037,1.209769728,110.0890453,1.209769728,99.55004388,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.004,0,0.015625,0,15.625,0,31727,142390,40024,100,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978389931,0.008972939,0.085620061,2.651655627,20.84299201,110.5866366,1074.324957,-963.7383203,1.215237765,11.80576876,-10.59053099,107.9751871,1.186540517,97.63854871,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989269554,0.986923339,0.98914483,0.982535322,0.97124183,0.989010989,0.004,0,0,0,0,0,31727,142390,40024,98.9010989,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.95625,0.016267421,0.121064865,4.807298498,29.4715277,110.5866366,2148.318735,-2037.732099,1.215237765,23.60789819,-22.39266043,104.1846909,1.144886713,94.21092285,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.969958203,0.974722385,0.978021978,0.02022977,0.97977023,0.021978022,0.978208232,0.978021978,0.977961204,0.96534335,0.960858921,0.956476844,0.942996002,0.978021978,0.004,0,0,0,0,0,32131,142390,40024,97.8021978,33.33333333,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
resultfinal8,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.956779862,0.017022563,0.119692812,5.030455945,29.13752085,110.5866366,1080.426919,-969.8402828,1.215237765,11.87282329,-10.65758553,105.720035,1.161758626,95.59928594,0.982758621,57,0.03030303,1,0.96969697,32,0.017241379,1,0.982758621,0.982758621,0.982758621,0.95245559,0.982758621,0.980966022,0.978021978,0.02022977,0.97977023,0.021978022,0.979395604,0.978021978,0.978280543,0.956620308,0.982382361,0.970403775,0.965494704,0.978021978,0.004,0,0,0,0,0,31323,142390,40024,97.8021978,33.33333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
resultfinal8,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.004958122,0.028870753,1.465208982,7.028176224,110.5866366,1.082553842,109.5040828,1.215237765,0.011896196,1.203341569,109.5040828,1.203341569,99.02108078,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.004,0,0.015625,0,15.625,0,31727,142390,40024,100,33.6996337,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.934280212,0.023387783,0.130733544,6.911486192,31.82523066,110.5866366,2150.448681,-2039.862044,1.215237765,23.63130418,-22.41606642,102.2334643,1.123444663,92.44649034,0.982758621,57,0.03030303,1,0.96969697,32,0.017241379,1,0.982758621,0.982758621,0.982758621,0.95245559,0.976227795,0.976803518,0.967032967,0.028105228,0.971894772,0.032967033,0.968602826,0.967032967,0.965608466,0.942363445,0.978923275,0.971539544,0.926351639,0.967032967,0,0,0,0,0,0,31323,142390,40024,97.8021978,34.43223443,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
resultfinal8,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.955706985,0.01545549,0.095510894,4.567359146,23.25077532,110.5866366,1076.24182,-965.6551833,1.215237765,11.82683319,-10.61159542,104.5480989,1.148880208,94.53954124,1,58,0.060606061,2,0.939393939,31,0,0,0.966666667,1,0.983050847,0.952932741,1,1,0.978021978,0.038628039,0.961371961,0.021978022,0.978754579,0.978021978,0.977677843,0.95619583,0.990627138,0.989449297,0.962173309,0.978021978,0.004,0,0,0,0,0,32535,142390,40024,98.9010989,34.43223443,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
resultfinal8,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,87,4,0,95.6043956,4.395604396,0,0.914433474,0.032649644,0.164833079,9.584250306,39.82627345,111.7337764,2161.6156,-2049.881824,1.227843697,23.75401759,-22.52617389,99.07677962,1.08875582,88.6721838,0.98245614,56,0.029411765,1,0.970588235,33,0.01754386,1,0.98245614,0.98245614,0.98245614,0.953044376,0.976522188,0.976209079,0.956043956,0.024890245,0.975109755,0.043956044,0.956043956,0.956043956,0.956043956,0.931153711,0.968749279,0.942993538,0.886568273,0.956043956,0.004,0,0,0,0,0,32131,142390,40024,95.6043956,33.6996337,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
resultfinal8,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,818,90,89,1,0,98.88888889,1.111111111,0,0.978448276,0.009871376,0.085450844,2.909127906,20.7373527,109.9297827,1074.482001,-964.5522183,1.22144203,11.9386889,-10.71724687,107.3392631,1.192658479,97.6434779,0.98245614,56,0,0,1,33,0.01754386,1,1,0.98245614,0.991150442,0.976504158,0.99122807,0.993567251,0.988888889,9.37E-04,0.999062918,0.011111111,0.990277778,0.988888889,0.989210095,0.979656364,0.993975904,0.986203704,0.974827925,0.988888889,0,0,0,0,0,0,31727,142531,39883,98.88888889,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,818,90,89,1,0,98.88888889,1.111111111,0,0.977919529,0.007324922,0.057529886,2.158679414,13.9614482,109.9297827,2.051670176,107.8781126,1.22144203,0.022796335,1.198645695,107.8781126,1.198645695,98.13365393,1,57,0.03030303,1,0.96969697,32,0,0,0.982758621,1,0.991304348,0.97620595,1,1,0.988888889,0.019191919,0.980808081,0.011111111,0.98908046,0.988888889,0.988509848,0.978730983,1,1,0.971460424,0.988888889,0,0,0,0,0,0,31727,142531,39883,100,33.7037037,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
resultfinal8,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978353949,0.008910009,0.085618889,2.615518745,20.68687504,111.7337764,1074.312538,-962.5787614,1.227843697,11.80563228,-10.57778859,107.6245209,1.182687042,96.32227988,1,57,0.029411765,1,0.970588235,33,0,0,0.982758621,1,0.991304348,0.976654471,0.970846233,0.974289171,0.989010989,0.018422754,0.981577246,0.010989011,0.989200455,0.989010989,0.988636113,0.979250668,0.97258134,0.973751712,0.971460424,0.989010989,0.004,0,0,0,0,0,32131,142390,40024,98.9010989,33.33333333,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
